Name,URL
Christiaan Smit,https://www.debuik.nl/amsterdam/restaurant/christiaan-smit
"Christiaan Smit is een intiem eetkamerrestaurant in de Jordaan naast Kikkie van de Prinsensluis. Geniet van een 3, 4- of 5-gangen menu.",https://www.debuik.nl/amsterdam/restaurant/christiaan-smit
Ciel Bleu Restaurant,https://www.debuik.nl/amsterdam/restaurant/ciel-bleu-restaurant
Cima,https://www.debuik.nl/amsterdam/restaurant/cima
Cima is een rooftop bar met uitzicht over de binnenstad. De menukaart bevat veelal Mexicaanse invloeden en er is een uitgebreide cocktailkaart.,https://www.debuik.nl/amsterdam/restaurant/cima
Clandestino,https://www.debuik.nl/amsterdam/restaurant/clandestino
"Clandestino, gelegen in het Valerius Complex, vormt de locatie voor een lunch of een shared dining-ervaring in de avond met innovatieve gerechten.",https://www.debuik.nl/amsterdam/restaurant/clandestino
Club Birdies,https://www.debuik.nl/amsterdam/restaurant/birdies
Coba,https://www.debuik.nl/amsterdam/restaurant/coba
"Cocktailbar Labyrinth in Oud-Zuid heeft lekkere cocktails en bites. Daarnaast is het op maandag open-mic avond, voor muziek, lezingen en mooie verhalen.",https://www.debuik.nl/amsterdam/restaurant/labyrinth-amsterdam
"Cocktailbar Law & Order in het centrum van Amsterdam is een smal, gezellige bar waar je de lekkerste en mooiste cocktails drinkt.",https://www.debuik.nl/amsterdam/restaurant/law-order
Cocktailbar Sonora is gevestigd op de bovenste (24e) verdieping van het nhow Amsterdam RAI. Naast het geweldige uitzicht.,https://www.debuik.nl/amsterdam/restaurant/sonora
Copain,https://www.debuik.nl/amsterdam/restaurant/copain
Copal,https://www.debuik.nl/amsterdam/restaurant/colima
Corner Store,https://www.debuik.nl/amsterdam/restaurant/corner-store
Counter,https://www.debuik.nl/amsterdam/restaurant/counter
Couscousbar,https://www.debuik.nl/amsterdam/restaurant/couscousbar
Cucina Casalinga,https://www.debuik.nl/amsterdam/restaurant/cucina-casalinga
Czaar,https://www.debuik.nl/amsterdam/restaurant/czaar
Côte Wispe,https://www.debuik.nl/amsterdam/restaurant/cote-wispe
Daalder,https://www.debuik.nl/amsterdam/restaurant/daalder-nieuw
Dappertutto,https://www.debuik.nl/amsterdam/restaurant/dappertutto
Dauphine,https://www.debuik.nl/amsterdam/restaurant/dauphine
Dauphine is gelegen vlakbij het Amstel Station. Op de kaart van deze altijd gezellige klassieker vind je heerlijke wijnen en simpele bistrofavorieten.,https://www.debuik.nl/amsterdam/restaurant/dauphine
"Dave Baxter de ex chef van Café Cliché volgde zijn droom met een eigen broodjeszaak waar hij alles zelf maakt, behalve het brood.",https://www.debuik.nl/amsterdam/restaurant/davie-s
Davie’s,https://www.debuik.nl/amsterdam/restaurant/davie-s
De Biertuin Linnaeusstraat,https://www.debuik.nl/amsterdam/restaurant/de-biertuin
De Biertuin Mercatorplein,https://www.debuik.nl/amsterdam/restaurant/de-biertuin-mercatorplein
De Biertuin Prinsengracht,https://www.debuik.nl/amsterdam/restaurant/de-biertuin-prinsengracht
De Biertuin aan de Linnaeusstraat heeft een groot en wisselend assortiment aan bieren en goed comfort food zonder poespas.,https://www.debuik.nl/amsterdam/restaurant/de-biertuin
De Biertuin aan de Prinsengracht heeft een groot en wisselend assortiment aan bieren en goed comfort food zonder poespas.,https://www.debuik.nl/amsterdam/restaurant/de-biertuin-prinsengracht
De Biertuin aan het Mercatorplein heeft een groot en wisselend assortiment aan bieren en goed comfort food zonder poespas.,https://www.debuik.nl/amsterdam/restaurant/de-biertuin-mercatorplein
De Buitenvrouw,https://www.debuik.nl/amsterdam/restaurant/de-buitenvrouw
De Foodhallen in Amsterdam staat vol met goede eetkraampjes die verschillende gerechten voor je klaarmaken.,https://www.debuik.nl/amsterdam/restaurant/foodhallen-amsterdam
"De Hoftuin is een kleine oase van Dignita met een geweldig tuinterras, in het kleine parkje tussen de Hermitage en het Nationaal Holocast Namenmonument.",https://www.debuik.nl/amsterdam/restaurant/dignita-hoftuin
De Huyschkaemer aan de Utrechtsestraat is een echte sfeervolle bar waar je tegenwoordig ook ontbijt en lunch kan scoren.,https://www.debuik.nl/amsterdam/restaurant/de-huyschkaemer
De Japanner,https://www.debuik.nl/amsterdam/restaurant/de-japanner
De Japanner Zuid,https://www.debuik.nl/amsterdam/restaurant/de-japanner-zuid
"De Japanner is inmiddels niet meer weg te denken uit de Pijp en stelt nooit teleur met haringsashimi, gyoza, gefrituurde kip en sushi.",https://www.debuik.nl/amsterdam/restaurant/de-japanner
De Juwelier,https://www.debuik.nl/amsterdam/restaurant/de-juwelier
De Juwelier is het nieuwste restaurant van de chef-koks Richard van Oostenbrugge en Thomas Groot. Het is een à la carte restaurant met de technieken van nu.,https://www.debuik.nl/amsterdam/restaurant/de-juwelier
De Kaasbar,https://www.debuik.nl/amsterdam/restaurant/de-kaasbar
De Kanarie Club is perfecte plek om overdag te werken terwijl je van ontbijt of lunch geniet en ‘s avonds te eten en te borrelen.,https://www.debuik.nl/amsterdam/restaurant/kanarie-club
De Kas doet zijn naam eer aan want je eet er letterlijk in een kas en van eigen oogst.,https://www.debuik.nl/amsterdam/restaurant/restaurant-de-kas
De Klepel,https://www.debuik.nl/amsterdam/restaurant/de-klepel
De Koffieschenkerij,https://www.debuik.nl/amsterdam/restaurant/de-koffieschenkerij
De Koffieschenkerij: heerlijke specialty koffie met uniek terras bij De Oude Kerk in hartje Amsterdam. Perfect tijdens een stadswandeling met vrienden.,https://www.debuik.nl/amsterdam/restaurant/de-koffieschenkerij
De Kop van Oost,https://www.debuik.nl/amsterdam/restaurant/de-kop-van-oost
De Mark,https://www.debuik.nl/amsterdam/restaurant/de-mark
"De Mark, het restaurant van Hotel De Durgerdam. Hier eet je hoogwaardige, eerlijke gerechten, met ingrediënten van Hollandse bodem, zonder pretenties gecreëerd door Richard van Oostenbrugge en Thomas Groot (chefs 212**) gekookt op open vuur door Koen Marees (ex The Lobby) in een warme comfortabele setting.",https://www.debuik.nl/amsterdam/restaurant/de-mark
De Nada,https://www.debuik.nl/amsterdam/restaurant/de-nada
De Neef van Fred,https://www.debuik.nl/amsterdam/restaurant/de-neef-van-fred
De Paskamer,https://www.debuik.nl/amsterdam/restaurant/de-paskamer
De Pizzabakkers Zuidas,https://www.debuik.nl/amsterdam/restaurant/de-pizzabakkers-zuidas
De Pizzabakkers op de Zuidas is de ideale plek voor een vrijdagmiddagborrel of een diner. de kaart met meer dan 12 pizza's heeft voor ieder wat wils.,https://www.debuik.nl/amsterdam/restaurant/de-pizzabakkers-zuidas
De Plantage,https://www.debuik.nl/amsterdam/restaurant/de-plantage
"De Rotterdamse Dudok opende zijn deuren in het Muziekgebouw aan ‘t IJ. Op het menu staan drie gangen met keuze uit vlees-, vis- en een vegetarisch gerecht.",https://www.debuik.nl/amsterdam/restaurant/dudok-aan-t-ij
"De Tros is zo’n buurtcafé dat elke wijk in Amsterdam wel wil hebben. De kaart is spannend, wisselt regelmatig en er is 100% natuurwijn op de kaart.",https://www.debuik.nl/amsterdam/restaurant/buurtcafe-de-tros
De Verbroederij,https://www.debuik.nl/amsterdam/restaurant/de-verbroederij
De Verbroederij is een sociaal eetcafe met een geweldig zandterras in Noord. Gerund door de buurtgemeenschap wordt hier alles in een ‘easy’ sfeer met liefde klaargemaakt.,https://www.debuik.nl/amsterdam/restaurant/de-verbroederij
De Vergulden Eenhoorn,https://www.debuik.nl/amsterdam/restaurant/de-vergulden-eenhoorn
De Vrouw met de Baard,https://www.debuik.nl/amsterdam/restaurant/de-vrouw-met-de-baard
De Wasserette,https://www.debuik.nl/amsterdam/restaurant/de-wasserette
De Wasserette is te vinden aan de Eerste van der Helststraat (om de hoek bij de Albert Cuijpmarkt). Je besteld hier een stevig ontbijt of lunch met goede koffie.,https://www.debuik.nl/amsterdam/restaurant/de-wasserette
De Watergang,https://www.debuik.nl/amsterdam/restaurant/de-watergang
De Willem,https://www.debuik.nl/amsterdam/restaurant/de-willem
De Wit heeft Honger kan je vinden op de Witte de Withstraat in Amsterdam. Chef Simo houdt van eten dat rondom de Middellandse Zee op tafel staat.,https://www.debuik.nl/amsterdam/restaurant/meneer-de-wit-heeft-honger
De Ysbreeker,https://www.debuik.nl/amsterdam/restaurant/de-ysbreeker
"De Ysbreeker is een sfeervol café-restaurant aan de Amstel, waar je de hele dag terecht kunt voor heerlijke gerechten, zoals burrata of pompoenrisotto.",https://www.debuik.nl/amsterdam/restaurant/de-ysbreeker
De Zingende Zwaan,https://www.debuik.nl/amsterdam/restaurant/de-zingende-zwaan
De brasserie van de beroemde slagersfamilie van Dam. Een populaire plek voor bekend Amsterdam voor een hapje of een drankje.,https://www.debuik.nl/amsterdam/restaurant/brasserie-van-dam
"De brewpub van brouwerij de Eeuwige Jeugd met natuurlijk alle Eeuwige Jeugd bieren, prive ruimtes voor feestjes en een (verwarmd) terras.",https://www.debuik.nl/amsterdam/restaurant/tapperij-de-eeuwige-jeugd
"De derde locatie van Hot & Hot, waarvan de tweede in Amsterdam. Hier geniet je van Chinese hot pot en andere Aziatische gerechten en drankjes.",https://www.debuik.nl/amsterdam/restaurant/hot-hot-chinatown
De derde vestiging van Heemelrijck zit aan het Leidseplein met dezelfde nostalgische sfeer en recepten afkomstig van een lange famliegeschiedenis.,https://www.debuik.nl/amsterdam/restaurant/heemelrijck-leidseplein
De eerste Kaasbar van Amsterdam is geopend op de Ferdinand Bolstraat in Amsterdam,https://www.debuik.nl/amsterdam/restaurant/de-kaasbar
De eerste koffiebar van Wakuli met koffie direct van de boer is geopend op de Linnaeusstraat in Amsterdam. Meer eerlijke prijzen voor de boer maar ook redelijke prijzen voor de consument,https://www.debuik.nl/amsterdam/restaurant/wakuli
De eigenaar en chef Kevin Kearney heeft een diner gecreëerd waar je verantwoord en verrassend Amerikaans comfort food met Europese invloeden eet.,https://www.debuik.nl/amsterdam/restaurant/stacks-diner
"De eigentijdse klassieker van Oud-Zuid met een Franse brasseriekeuken, bekroonde wijnkaart en een fijn beschut tuinterras.",https://www.debuik.nl/amsterdam/restaurant/brasserie-van-baerle
De gerechten op de kaart bij Cantina Caliente zijn als een reis door de verschillende delen van Latijns-Amerika.,https://www.debuik.nl/amsterdam/restaurant/cantina-caliente
"De kaart van Kim’s So Fusion staat vol met kwalitatieve klassiekers. Waaronder ook gimbap, kimchi fried rice, bingsu en soju drank.",https://www.debuik.nl/amsterdam/restaurant/kim-s-so-fusion
De kaart van Morgan & Mees is internationaal georiënteerd en er staat voor iedereen wel wat tussen.,https://www.debuik.nl/amsterdam/restaurant/morgan-mees
"De karavaan route is representatief voor deze menukaart: van Italiaans tot Midden-Oosters, van koffie en ontbijt tot diner of borrel.",https://www.debuik.nl/amsterdam/restaurant/karavaan
De kracht van eenvoud proef je het beste bij Bar Centraal in de Ten Katestraat. Bestel er meerdere kleine hapjes om zoveel mogelijk te proeven.,https://www.debuik.nl/amsterdam/restaurant/bar-centraal
"De mannen van Aan de Poel openden een toegankelijke zaak in Amstelveen. Verwacht betaalbaarheid met wijnen, modern-klassieke gerechten en een fijne bar.",https://www.debuik.nl/amsterdam/restaurant/bistro-toost
"De nieuwe eigenaren van De Reiger behouden de Oud-Amsterdamse sfeer, maar verrassen met verse Hollandse klassiekers als koninginnesoep in een sfeervolle eetzaal.",https://www.debuik.nl/amsterdam/restaurant/cafe-restaurant-de-reiger
"De nieuwe urban winery die wijn maakt van wijngaarden uit heel Europa is nu gecombineerd met een restaurant met toegankelijke Italiaanse gerechten, een echte wijn-food bestemming in Amsterdam Noord.",https://www.debuik.nl/amsterdam/restaurant/chateau-amsterdam
De nieuwe zaak van Xander Waller en chef Rients de Jong in kookt betaalbaar en met de seizoenen mee in een verlichte grote ruimte waar je ook aan de betonnen bar kunt ploffen voor een bite met een glas (natuur)wijn.,https://www.debuik.nl/amsterdam/restaurant/cafe-restaurant-metro
De nieuwe zaak van de mannen achter Wijmpje Beukers heeft een licht ‘Brits-pub’ tintje.,https://www.debuik.nl/amsterdam/restaurant/de-zingende-zwaan
De oude scheepsbouwloods op de NDSM-werf staat vanaf het voorjaar van 2019 in het teken van bieren en lekkere toegankelijke gerechten.,https://www.debuik.nl/amsterdam/restaurant/ijver
De plek voor de echte Argentijnse empanadas en patisserie in Amsterdam.,https://www.debuik.nl/amsterdam/restaurant/baires
De plek voor een goede burger op de hoek van de Bloemenmarkt. Ter Marsch & Co won in 2021 de prijs voor beste burger Benelux en in 2020 de prijs voor beste friet van Nederland.,https://www.debuik.nl/amsterdam/restaurant/ter-marsch-co-amsterdam
De plek voor een ontbijt of lunch als je naar een beurs in de RAI gaat. Hier vind je uitsmijters in alle denkbare varianten.,https://www.debuik.nl/amsterdam/restaurant/de-uitsmijter
"De plek voor super (filter) koffie en passende broodjes in de ochtend en in de middag wijnen, met wat kleine snacks, van de uitgebreide wijnkaart.",https://www.debuik.nl/amsterdam/restaurant/4850
"De prachtige, verfijnde Aziatische bistro Mr. Sam neemt je mee op wereldreis door de Aziatische keuken en laat je eten niet proeven, maar ervaren.",https://www.debuik.nl/amsterdam/restaurant/mr-sam
"De simpele formule van entrecote, friet en sla wordt bij Les Dames in perpectie uitgevoerd. Voor de niet carnivoor serveren ze ook nog sliptongetjes. Het adres voor pre Concertgebouw diner.",https://www.debuik.nl/amsterdam/restaurant/l-entrecote-et-les-dames
"De specialiteit van dit Libanese restaurant is, hoe kan het ook anders, mezze. Hier kom je dus om gezellig eten te delen met je hele tafel.",https://www.debuik.nl/amsterdam/restaurant/beyrouth
"De tiktokkers onder ons smullen van een zaak als Ness. Niet alleen is het eten om je vingers bij af te likken, ook de visuele prikkels zijn er om te liken.",https://www.debuik.nl/amsterdam/restaurant/ness
De tweede queria van Jim en Mike heeft vis als hoofdingrediënt naast natuurlijk de eigen gemaakte maistaco’s waar de mannen in Amsterdam bekend mee werden.,https://www.debuik.nl/amsterdam/restaurant/masmais-marisqueria
De tweede vestiging van PepeNero op het KNSM-eiland heeft naast de geweldige pasta’s en dolci ook pizza’s in eenzelfde beleving als de vestiging in Oost.,https://www.debuik.nl/amsterdam/restaurant/pepenero-cucina-pizza
"De ‘home-base’ van Ron himself, waar het gastrobar avontuur begon. In de stijlvolle zaak met met mooiste terras van Zuid staat culinair genieten voorop.",https://www.debuik.nl/amsterdam/restaurant/ron-gastrobar
"Delicatessenwinkel met zelfgemaakte patisserie, jams en mayonaise, bijzondere wijnen, verse kaas en vleeswaren en brood van topkwaliteit.",https://www.debuik.nl/amsterdam/restaurant/le-salonard
Demetra,https://www.debuik.nl/amsterdam/restaurant/demetra
"Dennis Huwaë heeft Daalder verhuisd naar de Postjesweg. De omgeving is compleet veranderd, het eten en de service blijven zoals ze waren: overdonderend.",https://www.debuik.nl/amsterdam/restaurant/daalder-nieuw
"Desembakkerij Fort Negen heeft een sandwichbar geopend. Hier ga je naartoe voor koffie met een amandelcroissant of een sandwich, zoals de aubergine schnitzel.",https://www.debuik.nl/amsterdam/restaurant/fort-negen-sandwichbar
Deze Italiaanse parel op de Tweede Helmersstraat serveert pure gerechten van een Ligurische chef met goede wijnen van de sommelier.,https://www.debuik.nl/amsterdam/restaurant/osteria-moderna
"Deze kleine zaak draagt al jaren een Michelinster. Bij Lastage draait het om de beste ingrediënten uit de polders, bereid met Franse techniek, op moderne wijze geserveerd.",https://www.debuik.nl/amsterdam/restaurant/lastage
Deze ruime pizzeria is inmiddels op hun derde locatie in noord beland en biedt naast pizza's en (natuur)wijnen ook veel gezelligheid.,https://www.debuik.nl/amsterdam/restaurant/klaproos
"Deze trendy Indiër, biedt een mooie dwarsdoorsnede van de Indiase streetfood cultuur. De zaak is kleurig, de gerechten zijn kruidig (niet te) en betaalbaar.",https://www.debuik.nl/amsterdam/restaurant/29-spices
Deze tropische huiskamer in Amsterdam-Oost is de hele dag open. Je nieuwe favoriete stamkroeg serveert Frans-Mediterrane happen en dranken.,https://www.debuik.nl/amsterdam/restaurant/bar-botanique
Deze vestiging van BAUT zit boven het Ziggo Dome tegenover de Johan Cruijff ArenA en is dé plek om voor een concert of voetbalwedstrijd een hapje te gaan eten.,https://www.debuik.nl/amsterdam/restaurant/baut-backstage
Dignita,https://www.debuik.nl/amsterdam/restaurant/dignita
Dignita Hoftuin,https://www.debuik.nl/amsterdam/restaurant/dignita-hoftuin
Dinette,https://www.debuik.nl/amsterdam/restaurant/dinette
"Dit is de plek voor je bitterballen. Meer dan 25 verschillende soorten kun je hier bestellen met een leuke wijn,bier en gin & tonic kaart",https://www.debuik.nl/amsterdam/restaurant/bar-bitterbal
"Dit is een op Scandinavische leest geschoeid ontbijt, lunch en koffiezaak veel aandacht voor zowel het eten als de koffie in een Scandinavisch interieur.",https://www.debuik.nl/amsterdam/restaurant/scandinavian-embassy
"Dit is een van de wijnhotspots van Amsterdam, met een wijnbar in het souterrain en een licht restaurant op de beletage, alles aan de Prinsengracht.",https://www.debuik.nl/amsterdam/restaurant/sinck
"Dit kleine Japanse winkeltje in de Pijp verkoopt onigiri in acht verschillende soorten en trekt daarmee liefhebbers van heinde en ver. Daarnaast zijn er veel Japanse snacks en drankjes te koop. Loop de zaak in, pak de onigiri (en eventueel een drankje) uit de koeling en reken af. Binnen eten is niet op dit moment niet mogelijk.",https://www.debuik.nl/amsterdam/restaurant/onigiri-ya
Dit restaurant ligt aan de Amstel net voorbij het Martin Luther Kingpark en heeft eigen parkeerplaatsen en een ruim terras met zicht op de Amstel.,https://www.debuik.nl/amsterdam/restaurant/amstel-boathouse
Domenica serveert de Mediterrane keuken met ook altijd een paar Italiaanse klassiekers. Het terras op de Noordermarkt is in de zomer een van de fijnste plekken van Amsterdam.,https://www.debuik.nl/amsterdam/restaurant/restaurant-domenica
Door 74,https://www.debuik.nl/amsterdam/restaurant/door-74
"Door 74 is een ""verstopte"" speakeasy cocktailbar in het midden van Amsterdam. Als je de drukte even wil ontsnappen bel Door 74 dan even en laat een voicemail achter of stuur een sms.",https://www.debuik.nl/amsterdam/restaurant/door-74
Dough Studio by Pizza Project,https://www.debuik.nl/amsterdam/restaurant/dough-studio-by-pizza-project
Dough Studio in Amsterdam-Oost serveert ambachtelijke schiacciata-sandwiches op focaccia – een Italiaanse lunchfavoriet in moderne setting.,https://www.debuik.nl/amsterdam/restaurant/dough-studio-by-pizza-project
Dudok aan 't IJ,https://www.debuik.nl/amsterdam/restaurant/dudok-aan-t-ij
Duende,https://www.debuik.nl/amsterdam/restaurant/duende
"Duende is een stukje Spanje in de Jordaan. Al meer dan 25 jaar kan je hier terecht voor tapas, live flamenco optredens en dansles.",https://www.debuik.nl/amsterdam/restaurant/duende
Duurzaamheid en daarmee groenten spelen bij Morris en Bella de hoofdrol.,https://www.debuik.nl/amsterdam/restaurant/moris-en-bella
EAST,https://www.debuik.nl/amsterdam/restaurant/east
"ELA is een kleine maar fijne, gezellige all-day plek, met een Mediterrane keuken voor een snel bakkie of een lekkere hap.",https://www.debuik.nl/amsterdam/restaurant/ela-restobar
ELA restobar,https://www.debuik.nl/amsterdam/restaurant/ela-restobar
Eatmosfera Oost,https://www.debuik.nl/amsterdam/restaurant/eatsmosfera-oost
"Eatmosfera Oost combineert de ongedwongen gezelligheid van een buurtpizzeria met geheel eigen culinaire signatuur, met zuurdesempizza vergezeld van natuurwijnen in de hoofdrollen.",https://www.debuik.nl/amsterdam/restaurant/eatsmosfera-oost
Echte Amerikaanse bagels met liefde gebakken bij Flo's Appetizing,https://www.debuik.nl/amsterdam/restaurant/flo-s-appetizing
"Een begrip in Amsterdam. Het menu bij hemelse modder weerspiegelt het seizoen en onze samenleving, en dat allemaal met producten uit de streek.",https://www.debuik.nl/amsterdam/restaurant/hemelse-modder
"Een combinatie van de haut couture van Parijs met de glamour van het Londense Mayfair. Bourgondisch, stijlvol met veel inspiratie uit Vlaanderen en Zeeland.",https://www.debuik.nl/amsterdam/restaurant/restaurant-bar-bisous
Een echte farm-to-table ervaring heb je op het Landgoed Rorik waar chefs Kees Elferink en Lenny Ystra gerechten maken met de groenten uit eigen tuin.,https://www.debuik.nl/amsterdam/restaurant/wegrestaurant-zacht-staal
"Een eclectische huiskamer voor de buurt en de passagiers van station Lelylaan, Bar Restaurant LELY is er de hele dag voor iedereen.",https://www.debuik.nl/amsterdam/restaurant/bar-restaurant-lely
Een gezellig café met uitzicht op De IJ-banken. Een gezellig plekje in Amsterdam-Noord om een drankje te drinken of uitgebreid te lunchen of dineren.,https://www.debuik.nl/amsterdam/restaurant/noorderlicht
"Een gezellig koffie,lunch en ontbijtzaak dichtbij de Rai.",https://www.debuik.nl/amsterdam/restaurant/at-seven
Een klassiek Amsterdam’s eetcafé in Zuid met de sfeer van een grand café met artdeco elementen. Hier eet je klassieke gerechten met een creatieve twist.,https://www.debuik.nl/amsterdam/restaurant/eetcaf-schotsheuvel
Een klassieker. Geopend nog voordat iedereen aan de burgers gingen en nog steeds onverminderd populair. De vestiging in de Jordaan is de eerste.,https://www.debuik.nl/amsterdam/restaurant/burgermeester
"Een modern levendig stijlvol Italiaans restaurant midden in de Jordaan, met klein terras voor de deur en wekelijks wisselend menu en uitgebreide wijnkaart.",https://www.debuik.nl/amsterdam/restaurant/la-fiorita
Een mooi plekje om van een lunch en diner te genieten. Met romantisch uitzicht op de molen van Brouwerij ‘t IJ en over het water van de Oostenburgergracht.,https://www.debuik.nl/amsterdam/restaurant/de-kop-van-oost
"Een ontzettend fijne plek in het Erasmuspark waar je kunt ontbijten, lunchen en borrelen.",https://www.debuik.nl/amsterdam/restaurant/terrasmus
"Een relax momentje pak je bij Shake City. Op de Overtoom wordt hier gezond en lekker tot één geschud tijdens ontbijt, lunch of tussendoor.",https://www.debuik.nl/amsterdam/restaurant/shake-city
Een restaurant en club van de eigenaren van o.a. Bubbels. Hier start je met finedining en gedurende de avond verandert het restaurant langzaam in een club.,https://www.debuik.nl/amsterdam/restaurant/mewe
"Een restobar ,waar de moderne en de klassieke Japanse keuken elkaar ontmoeten in een barsetting, niet met een wijnkaart maar met een uitgebreide sakekaart.",https://www.debuik.nl/amsterdam/restaurant/utage-sake-bar
"Een restobar waar wijn en lekker, vaak Franse, gerechten op het menu staan in de sfeer van een Frans Cafe met een leuk terras voor de deur.",https://www.debuik.nl/amsterdam/restaurant/parlotte
Een van de beste plekken in Amsterdam voor goede dim sum.,https://www.debuik.nl/amsterdam/restaurant/full-moon-garden
"Een volledig plantaardig buffet, dat vind je bij Spirit. De gerechten zijn dagvers en als je strategisch opschept, kun je ze allemaal proeven.",https://www.debuik.nl/amsterdam/restaurant/spirit
"Een wijnbar nieuwe stijl, restobar, waar een uitzonderlijke wijnkaart en simpele maar goede gerechten hand-in-hand gaan.",https://www.debuik.nl/amsterdam/restaurant/zoldering
"Een ‘niks aan de hand’ brasserie aan de singel en achterzijde van winkelcentrum Kalvertoren. Prima voor een bite, lunch of glas wijn.",https://www.debuik.nl/amsterdam/restaurant/calf-bloom
Eetcafé Edita,https://www.debuik.nl/amsterdam/restaurant/eetcaf-edita
Eetcafé Maud,https://www.debuik.nl/amsterdam/restaurant/eetcafe-maud
Eetcafé Schotsheuvel,https://www.debuik.nl/amsterdam/restaurant/eetcaf-schotsheuvel
Eetcafé Wijmpje Beukers,https://www.debuik.nl/amsterdam/restaurant/eetcafe-wijmpje-beukers
Elements,https://www.debuik.nl/amsterdam/restaurant/elements
Elements is het opleidingsrestaurant van het ROC en de kans om de toekomstige Horecatoppers in de bediening.,https://www.debuik.nl/amsterdam/restaurant/elements
Elevate Coffee Lab,https://www.debuik.nl/amsterdam/restaurant/elevate-coffee-lab
"Elevate Coffee Lab in de Pijp in Amsterdam: handgezette filterkoffie, dagelijks vers getest, workshops, cuppings. Een must-visit voor koffieliefhebbers!",https://www.debuik.nl/amsterdam/restaurant/elevate-coffee-lab
Elian Muller kenden we al van Vinkeles en als chef bij Fosbury & Sons. Nu heeft hij zijn eigen restaurant FYR waar modern Nederlands wordt gekookt.,https://www.debuik.nl/amsterdam/restaurant/fyr
Elixer,https://www.debuik.nl/amsterdam/restaurant/elixer
Entrepot is ruim en warm modern ingericht in een puntgaaf historisch Amsterdams gebouw. De keuken is modern Europees met veel aandacht voor het ingrediënt.,https://www.debuik.nl/amsterdam/restaurant/restaurant-entrepot
Enté,https://www.debuik.nl/amsterdam/restaurant/ente
"Enté is eetcafé nouveau stijl aan de Lindengracht, waar je kan komen voor een biertje of een glas wijn maar ook uitgebreid kunt eten.",https://www.debuik.nl/amsterdam/restaurant/ente
"Er komen twee horecaplekken van de Willem in de monumentale Haarlemmerpoort, links het cafe voor lunch, drinks en bites en straks rechts het restaurant.",https://www.debuik.nl/amsterdam/restaurant/de-willem
Ervaar tijdloze Franse gerechten met Aziatische twist bij Jasper Videler’s restaurant op de Ceintuurbaan. Sfeervol en modern!,https://www.debuik.nl/amsterdam/restaurant/jaspers
Esh Pitaria & Bar,https://www.debuik.nl/amsterdam/restaurant/esh-pitaria-bar
Esra,https://www.debuik.nl/amsterdam/restaurant/esra
"Esra, het restaurant van Steph en Selin, is geopend in het oude Beefchief Oost met een Mediterrane keuken, inclusief Turks-Cypriotische invloeden.",https://www.debuik.nl/amsterdam/restaurant/esra
"Eten alsof je aan de vismarkt zit in een klein dorpje in Italië of Frankrijk, zo voelt het om te eten bij Pesca. Veel keuze, verse vis en een fijne sfeer in dit ""theater van de vis”.",https://www.debuik.nl/amsterdam/restaurant/pesca
Eten wat de pot schaft. Dat doe je bij de table d’hote van de broers Hartering. Met veel aandacht voor orgaanvlees en mooie wijnen.,https://www.debuik.nl/amsterdam/restaurant/restaurant-gebr-hartering
Euro Pizza,https://www.debuik.nl/amsterdam/restaurant/euro-pizza
FAAM,https://www.debuik.nl/amsterdam/restaurant/faam
FC Hyena,https://www.debuik.nl/amsterdam/restaurant/fc-hyena
FYR,https://www.debuik.nl/amsterdam/restaurant/fyr
Fa. Pekelhaaring,https://www.debuik.nl/amsterdam/restaurant/fa-pekelhaaring
"Faam is een gezellige pizzeria en traiteur met antipasti, pizza’s, melanzane uit de houtoven.",https://www.debuik.nl/amsterdam/restaurant/faam
Familierestaurants bestaan nog. Zo word je bij Café verzorgd door vader Alain Caron en zijn zoons David en Tom. Zodra je binnenstapt voel je je gelijk thuis.,https://www.debuik.nl/amsterdam/restaurant/caf-caron
Ferry,https://www.debuik.nl/amsterdam/restaurant/ferry
Fikissimo,https://www.debuik.nl/amsterdam/restaurant/fikissimo
"Fikissimo, glamour op de Eerste Constantijn Huygensstraat.",https://www.debuik.nl/amsterdam/restaurant/fikissimo
Fiko,https://www.debuik.nl/amsterdam/restaurant/fiko
"Fine dining aan zee bij Ron Gastrobar bij de C in Bloemendaal: deelgerechten, oesters & duinterras in relaxte strandsfeer.",https://www.debuik.nl/amsterdam/restaurant/ron-gastrobar-bij-de-c
Fiona,https://www.debuik.nl/amsterdam/restaurant/fiona
Fiona serveert de keuken van de beroemde Mexicaanse chef Zahie Tellez. In een kleurrijk interieur eet je Mexicaans met een Nederlandse touch.,https://www.debuik.nl/amsterdam/restaurant/fiona
Five Ways Coffee,https://www.debuik.nl/amsterdam/restaurant/five-ways-coffee
"Flexwerken, ontbijten en lunchen en het gemeenschapsgevoel ervaren: dat kan bij The Villy Rhapsody in Bos en Lommer Amsterdam.",https://www.debuik.nl/amsterdam/restaurant/the-villy-rhapsody
Flo's Appetizing,https://www.debuik.nl/amsterdam/restaurant/flo-s-appetizing
Floor17 - Leonardo Hotel Amsterdam Rembrandtpark,https://www.debuik.nl/amsterdam/restaurant/floor17-ramada-apollo
Flore,https://www.debuik.nl/amsterdam/restaurant/flore
Florentin,https://www.debuik.nl/amsterdam/restaurant/florentin
Flying Dutchmen,https://www.debuik.nl/amsterdam/restaurant/flying-dutchmen
